Frame_idx,He_x,He_y,He_z,Th_x,Th_y,Th_z,Abd_x,Abd_y,Abd_z,LF-ThC_x,LF-ThC_y,LF-ThC_z,LF-CTr_x,LF-CTr_y,LF-CTr_z,LF-FTi_x,LF-FTi_y,LF-FTi_z,LF-TiTa_x,LF-TiTa_y,LF-TiTa_z,LF-Claw_x,LF-Claw_y,LF-Claw_z,LM-ThC_x,LM-ThC_y,LM-ThC_z,LM-CTr_x,LM-CTr_y,LM-CTr_z,LM-FTi_x,LM-FTi_y,LM-FTi_z,LM-TiTa_x,LM-TiTa_y,LM-TiTa_z,LM-Claw_x,LM-Claw_y,LM-Claw_z,LH-ThC_x,LH-ThC_y,LH-ThC_z,LH-CTr_x,LH-CTr_y,LH-CTr_z,LH-FTi_x,LH-FTi_y,LH-FTi_z,LH-TiTa_x,LH-TiTa_y,LH-TiTa_z,LH-Claw_x,LH-Claw_y,LH-Claw_z,RH-ThC_x,RH-ThC_y,RH-ThC_z,RH-CTr_x,RH-CTr_y,RH-CTr_z,RH-FTi_x,RH-FTi_y,RH-FTi_z,RH-TiTa_x,RH-TiTa_y,RH-TiTa_z,RH-Claw_x,RH-Claw_y,RH-Claw_z,RM-ThC_x,RM-ThC_y,RM-ThC_z,RM-CTr_x,RM-CTr_y,RM-CTr_z,RM-FTi_x,RM-FTi_y,RM-FTi_z,RM-TiTa_x,RM-TiTa_y,RM-TiTa_z,RM-Claw_x,RM-Claw_y,RM-Claw_z,RF-ThC_x,RF-ThC_y,RF-ThC_z,RF-CTr_x,RF-CTr_y,RF-CTr_z,RF-FTi_x,RF-FTi_y,RF-FTi_z,RF-TiTa_x,RF-TiTa_y,RF-TiTa_z,RF-Claw_x,RF-Claw_y,RF-Claw_z,LA_x,LA_y,LA_z,RA_x,RA_y,RA_z
16281,,174.57935030623423,,412.62141822727443,220.10397360511547,234.40245032330031,280.1618951221876,315.47742704102996,60.61524398762543,465.0200745572798,191.90735815329572,168.08674901843096,457.9445562817274,177.9491285524207,135.3271885588781,486.26571991828155,128.95722004940797,179.97596084168526,509.4773463796463,104.50438024101845,123.77078844836774,565.5778081984215,91.87873325015164,102.62614321469073,418.5688862105578,213.86077884050314,123.428183505172,411.22769120989284,205.0569693292648,104.57967444758015,398.3327552650302,163.66739949612315,180.52030558560682,393.8738238968312,130.14293644210352,93.11627810680261,400.16360942957107,118.12089893238021,44.70557292539797,392.7271867231102,230.73333388793083,119.75331148961777,385.7214991711112,224.01122622149455,105.292489946562,365.66583886746855,209.84611359770918,144.59291237253592,341.6896493124142,209.79315771079735,84.38056431432824,300.88236362612247,201.8027965369498,41.37367154071035,401.83518722055555,252.3449649459726,118.22877727766559,393.2447372305358,262.4764007339327,88.47451369547069,363.50547283567914,350.88635003345235,178.05061714462087,350.58039728987734,377.3147078091042,89.33238048700662,289.05869989610204,479.2215756804958,39.56795854492026,416.78843656235057,223.833231696266,126.44908337414444,419.5385574497262,243.85093773041308,100.86062741795725,395.24591757351914,302.13570659020365,165.98253753304243,396.6775244104325,279.0178516661765,79.43661713853203,393.00044888953266,340.06502809028143,37.914247552386485,452.9301718814948,203.9267018096166,149.84756118227932,449.8034705483202,211.30567409657374,108.0103044892316,494.59435319281243,233.39548274734716,141.11781094840904,520.0914429266352,183.1909327793959,77.89484893638762,565.9143015245252,164.6511298210445,37.42141706116309,532.3329562373522,117.07332204329214,203.80392141237576,,149.1143890911669,
15259,512.725983877953,425.4494700650207,180.54284065800138,438.7728457870012,398.6054312475668,237.48427523213533,261.46679491322595,340.86711975355274,90.54381619627243,505.4903648591865,411.60562057979155,165.1749214993274,483.4707723423434,371.93303702443905,101.51551736136639,526.3343877052714,369.3796065565507,141.750026261544,554.0581288515878,366.3068843414417,86.42770654475225,597.4117402349654,340.48714792229976,43.21174439792685,444.1090201709609,378.7073571332837,139.05626219311353,439.1052716346712,368.4680143549549,102.55069960500259,422.14776377950636,325.7118964791089,182.90559412565926,424.8479583637512,289.45433733968,89.32159791117306,413.8846445860234,266.49991548831986,39.145187376716876,410.5569893274338,365.52313343097296,129.2014214418773,394.11748866213156,378.52380735354166,100.61495707440668,315.4924713304252,292.6308241038266,78.1156921435645,263.3260012135621,292.57786821691434,80.58588411869869,169.6813315941617,320.11775615338775,68.47883502348895,419.18983619472027,412.22355649738483,129.06995996749095,396.22185567898987,417.2542959766679,109.74940983514816,349.2944328951682,499.26536658939176,131.10507918911162,270.4705773567348,524.3271763223388,100.9761565191283,185.22173479019327,578.6954135811106,41.580614469486164,433.98321405874145,409.9667869411086,137.2902660639698,434.69810891881286,423.87881489334256,102.07069000022682,422.1731348276968,477.8456840002357,153.54851329627462,425.63317012065795,484.79188601571036,72.62074629783845,405.6842368445949,528.7310273936537,37.519123450063425,494.50231117368816,432.74416030866814,160.68874387210468,468.17823907578395,436.2113810439723,106.11594455742005,529.7259744938672,482.8990544634289,160.81850154893837,552.3673783423557,488.37515847435316,89.28975087063196,591.7732671944639,509.60951538067116,36.634495618189504,583.7229459540073,419.8722674248538,199.12638854022043,564.3241248473514,462.84571881436614,204.73979589203685
11045,523.883161301006,302.46014622160465,175.23354979574103,445.59245356031937,330.2780291123355,233.94068972292675,257.14149262922496,366.83153256494097,105.73005256470307,485.9142876749438,311.96699291499544,144.8693099392308,471.3442476668967,299.5059907610939,101.51551736136662,527.0209933238559,254.58957096936228,137.335762878914,561.3356270006059,241.95101245532055,86.42770654475225,612.0361765071964,209.29853582265582,43.21174439792685,438.9668483917193,319.90599814610414,139.05626219311353,430.66746729258614,305.60680439054204,101.66784692847682,406.8772192238983,258.7510423865824,182.90559412565926,392.6036342989765,238.89205975960886,81.37592382243974,344.44067059811283,187.2401290114517,45.32515611239819,412.7703010882688,323.30213631776473,129.2014214418773,397.6841791104102,317.0888351581541,119.15486328145153,342.2114644221201,277.5987956340757,164.63525444310721,304.72013449257645,296.6775123450284,69.10879932386138,228.65974683226835,299.6195355128182,42.876107404236336,407.3330415897209,343.89615436215354,124.91650601940853,393.74479048023153,360.32233178330637,103.39566808431468,338.53778219154424,430.93796445416046,159.2225130147111,287.9509534550825,455.9997741871075,65.28524406494763,201.2352523533736,510.36801144587935,38.894019056571075,433.1278584674972,341.6393848058773,144.87168039722624,430.542321623442,355.55141275811127,99.38409458731171,402.98204754686043,409.5182818650044,184.5996641922088,403.8750804032789,416.46448388047907,97.80446305310319,363.7568422686647,460.4036252584224,37.76624510748305,473.1227650727328,341.24265461965047,153.60157285368751,470.4226942037409,344.65266218276247,96.09505646866818,529.6196760803789,358.543182577308,121.46044275683926,555.7465047077471,376.31821897257373,69.00085303570857,616.3840434680084,408.48496022052905,36.88161727560913,579.2697451406939,264.08579055652626,169.99225021486404,581.6852910273494,308.42578998874296,197.6526248736197
6861,512.8133673115321,313.23418620315783,161.18442398733663,430.34034772509835,302.1487849053092,236.94115590330034,247.87156135135456,270.0163602442535,130.9430165011794,491.41269700147666,288.68133664583115,157.98898277120588,452.4748305808894,290.10549489724315,100.82500826494675,499.2694150780797,247.2194965231348,148.38390842163017,519.094634577751,255.34891979422696,87.1182156411719,578.3360172305984,229.30340376122513,45.28327168718624,422.3062518813412,293.308112926459,157.00949870002705,413.97883303637917,272.5332209221426,105.12039241057573,416.8980729190806,215.20286786482586,182.90559412565926,415.1673340162727,200.3630506820591,91.7335602687358,400.84084188268025,116.78369446946749,39.80108334104034,398.7285410745042,284.05112167501534,134.03498511681573,383.33954202735356,283.0517719840625,112.9402814136738,320.75128111883805,220.3823564418035,155.65863618965022,274.35952015599594,192.20983452213636,77.39490848089827,194.3803148577957,144.9404481831798,45.638143789915375,391.76059100531455,317.613972000124,130.91743838015572,378.47727381398823,306.1401386317615,109.39660044506186,325.3328228024948,380.3661187537747,150.05443120605793,279.2167710946735,344.97129863328246,74.17551245796155,183.80073213992003,344.68384067893794,36.22694332051805,418.0800960824443,320.6119314633643,150.87261275797343,409.3213899925094,315.61303864784736,105.38502694805891,422.55823788250586,393.3917316604933,179.04325242388904,412.0082174183053,393.0441446120782,94.41505330898347,403.51709176048945,460.5354662970444,37.266171395630096,478.9768199224939,328.5988401533141,159.6025052144347,449.66065113515384,311.3361503041168,102.09598882941536,496.6518719615401,370.8908622817419,168.63441357738742,516.6155315755143,361.024300302651,111.11848579978994,581.9070854796624,394.6895784086163,77.55458202355713,578.4799101027966,294.60808631500026,169.99225021486404,572.9806806985035,346.9369833310834,161.75818476649923
11603,523.106888141854,351.56855936226805,178.65558275627745,436.4803560689902,390.83825623442726,237.16848538923136,268.5926368207102,432.3006743752874,85.99239633547651,499.50679986093115,355.59771425006124,142.482057287546,477.0208368982785,360.0402756397566,113.68542965972983,525.2776672699152,309.9267267088628,151.4248635892602,540.6106117373432,305.9732160641065,96.15995572539532,584.7755736201586,263.1944592218513,46.687649150290554,455.8751438881838,357.23707725439544,128.9554774816711,440.32684944743926,370.0924279067342,108.16134757820555,420.63814097839764,305.3437604397179,157.5792024148459,398.73384595962887,319.4737800771927,81.13636789865268,336.29670652935636,282.85945012721606,42.296512607161276,426.97751660213856,369.1285834022999,141.5490898037524,416.55003845515864,388.6777364496163,174.3525080427155,384.14382789503924,320.3409878149803,117.80962301061254,351.3719021076028,335.74028816818304,89.32888342540673,276.135915367837,311.3873056744019,41.56278797146297,435.81452358363026,449.89390193553186,120.81423199759274,423.90244123180133,434.4131318404045,120.69076534545576,405.7372221092223,482.4129233476074,187.11175133494697,343.3061313050593,472.7946787800563,141.60307020053006,269.38906938811033,512.9619550214607,129.18071930609858,437.1158870099971,430.06208399614616,143.8316219454477,441.1090829241269,416.8541687086673,104.3542793032882,417.17576544610205,477.59273050840625,164.25244010272417,396.07105254037583,473.38701910985355,87.37406249645777,337.10407985837844,516.9170063118422,35.861414407569235,488.368868129544,377.7238262259573,155.37963131414142,475.8414732139619,387.76338443835107,113.66075802599653,525.7359568366746,402.45914350937903,163.91817583031684,535.9605955238023,392.22375555832195,94.56151573006352,587.0224801556932,409.415016975398,33.86260038107777,580.6206830066183,300.5274402392313,194.85424144283456,589.7988079574715,347.7068025270256,185.65705013251352
9469,509.88021367200173,383.7764641196102,163.411507645739,429.3994497149287,383.58150520001345,235.10454901551049,248.89197166760246,377.7475728331301,74.78506248011223,493.66348456541533,367.7787787548705,140.44674786856285,466.7334802526052,354.5505987452723,97.39886615570322,513.2190943168575,325.6419394935308,133.93443563377332,552.6912033154521,326.9896512685626,71.10772938451282,621.3545354396558,294.81333926588366,46.91416211817818,431.5044859341872,359.4047216329384,124.49250223982835,420.96701748411067,359.89055330577185,102.07638183092422,400.7230117549557,315.16872609128814,143.73850966232885,391.41806024553136,316.9292267492574,75.92030571005671,381.1776859346387,234.37096916111693,45.81241566647577,399.03216137972686,348.32426396176106,117.3194281055803,385.6175772519524,370.2295158623167,95.6450233836922,328.1544327080739,308.3720390740882,138.1478339602936,275.7640090679992,293.1420543351818,65.43850255699545,192.1291235725785,248.17320687555844,42.88539553965006,390.99457029161385,395.51517383633495,124.22270720915782,387.6530555674342,396.52709571388164,92.90529032799336,322.70226454558724,459.84152976713926,192.41042882845392,276.81667813852323,446.68913691972944,79.69786599729497,187.64962272802404,465.10928880313327,39.126223174363986,405.24765548337706,413.9699622620856,149.68391142393216,394.0116766566268,440.81572747967243,105.5820315686496,414.3914668959132,428.5152248289976,150.96459987565765,405.5455737518919,487.11384650085665,86.8428958703781,386.813151586079,507.67630854195704,40.6487880897145,477.1179722516601,395.9555026363155,155.65028470305054,468.17421661660575,407.01274550287803,94.00889811651473,522.9747225225904,435.8450976933408,131.6026319099769,551.2296551024458,433.267031015311,107.01540738109546,618.2963014736331,446.3351194392186,92.46803407220324,573.173463880358,354.5292593890356,188.14961770552554,572.8499209123866,402.2976463901398,174.38682145558778
3299,509.09446442189727,321.28765869140625,177.34588820510032,424.9417863212372,317.64129638671875,227.5927563823272,250.07457129420706,309.96942138671875,55.15348756034429,472.02177720195266,309.46380615234375,148.42589278582864,468.01696613902016,293.2742919921875,101.43800739260541,528.2875303620654,257.85565185546875,133.37690591025148,554.4416644620987,242.143798828125,73.83353606129367,608.1264439122385,189.5679931640625,45.699965114595216,431.70745144873825,308.9422607421875,118.02496699576022,419.72033393763365,293.38873291015625,156.67890363249398,419.0423829594397,233.56170654296875,94.58760121432078,435.35052250333575,213.875732421875,74.70610870647397,,,43.94155138283213,407.12323167744483,305.5592041015625,111.25346602937589,392.42456414001003,297.66973876953125,84.72729623486612,338.7981085065555,253.689697265625,112.67481159360318,,,56.93378248937688,,,47.746634422763236,404.0637603807656,326.3037109375,119.59321389834594,392.1160180865098,337.2679443359375,99.44077588169239,,,176.11232251684186,307.2161625409341,421.3575439453125,84.3467918400997,238.6978679146842,461.49658203125,37.702894589786396,427.02600166713296,329.49267578125,94.63664060154821,417.2695676748993,337.84368896484375,160.37827493022067,424.07330150913106,409.3245849609375,99.78974277824513,434.90566941173176,421.732666015625,83.13233593886378,441.61547407222474,482.489990234375,38.633263501636144,476.8020809177,329.580322265625,165.18526982727573,471.82265148633905,341.570068359375,108.85805946478939,523.7652046581683,377.718017578125,146.3861926653051,555.2867258329698,377.115966796875,83.33316621279015,607.5168605898593,393.57061767578125,35.949891573182015,568.3620788164166,289.23675537109375,201.27665323836527,571.3831979300609,341.39593505859375,195.41143715715847
8401,506.06619513233426,186.5252888978332,157.30600207587224,433.7895102769528,218.68125499632401,219.7166483112485,263.7544543487402,272.26620153584963,76.59765656549074,495.94972933483496,179.87175369980957,156.45305240318294,455.55440817464483,193.99345433715212,89.59005835642915,512.2308903268224,126.60891639250963,139.26905895813115,532.2757062863478,118.75739259905572,81.4991564466643,575.5111775754227,72.89923888972532,49.114390960427045,,178.44959795644888,,433.414964362919,195.41283177391188,162.8669976999645,413.77105553530623,142.19942461539983,81.08235048701408,420.4660688739286,134.6791844018594,63.63283356598663,,,41.4142384673612,413.01145945773885,210.07540574968561,125.78767017505038,396.996937083465,219.59343503354876,86.83131650412179,346.56527095134436,198.97510522556422,148.45262115068908,278.68443591369044,213.97960327492683,65.50894673274342,195.7388305216927,219.13008066421764,43.894165224744484,415.10608259196357,244.1319678048617,105.30935696088625,393.65755186552957,236.75707653366203,87.13717796670869,340.33110888158023,322.8527901537957,120.81622678214171,284.0007322747716,329.9818984841472,58.84146710860975,194.68531852530108,397.3238919045466,35.96067812800766,438.77270245995817,257.14373566746553,106.09615095627572,425.5180145683948,234.37832130480592,95.92785609003734,419.36793492384334,296.71094099094,174.34391318440723,422.30011864781306,307.9525794089602,90.04646124463726,418.2143112135984,395.95804018405147,37.55113338068273,494.78032666856564,206.58969098629677,126.75315228740862,461.4465272605751,215.65353551043677,86.85288110873195,518.6172261480942,242.6797440329318,128.1794273513052,537.0563748356478,217.97960520792185,73.91890433007313,595.8692751846817,205.5982896670497,36.05046712981468,568.2141103714708,133.71951056928447,170.97398956692018,582.5992197087957,181.00692868527221,167.37840460481922
8497,513.6802613074605,174.66454735725438,183.06048179487033,437.0681371313214,199.47799530590692,251.70015989569336,259.27709058067006,244.15129174312688,110.31952096631595,,165.57145393035,,457.81636810503005,177.2535963388118,123.20621426191747,517.1427250403015,129.38552422521525,165.61685683000042,516.6276888399,116.16697232822378,97.85296202230734,552.8978400134088,69.33299532734111,45.48021194361718,,164.1492981869893,,431.46598477890353,184.52791352488543,174.65190075999226,404.6700115782165,127.89912484594015,102.07697638564287,,,84.33796910665774,,,46.83440790790519,415.35373744526464,191.48501604938815,153.95255755532435,400.07840198119766,195.48721542217424,114.08765913019329,347.84321242328815,150.9669559995216,157.53806869271284,324.2448084356319,146.35961436505397,75.50293902896965,,,39.560871410556956,420.0023161775614,229.83166803540212,138.97376034297713,399.873958132778,222.45677676420246,108.25994087311864,352.04128368414786,313.6690126151743,184.18451550137158,323.1297979675079,312.6116853761848,93.82604317235126,243.37776897099312,383.02359213508703,31.34007374223048,451.259928965047,242.84343589800596,139.10046799754127,431.7344208356431,220.07802153534635,103.84889217994106,405.1295318145184,305.43499126025245,170.38339513945536,382.8204271014894,295.6988885318359,76.84473442813103,328.79686995129055,373.9829570683347,37.55113338068273,492.7456536754977,192.2893912168372,155.79695128372236,458.3964170103509,208.51636686415065,124.47780253577469,515.9966838730717,231.9610098250589,159.20348537009482,517.2565727558614,216.08336324659376,93.06140821400717,555.25888719839,227.11364551345764,40.67107151559186,570.5348678970424,119.4192107998249,192.77906366777734,583.3616202408762,176.92882689327007,191.80159921535574
9848,507.2358141492418,265.8791109166376,199.40838334770143,439.3467665730712,260.323079880509,234.21130577466965,253.374653599197,245.31686654586701,57.3804453719391,,255.0266553935952,,467.13715224943496,248.51616687733372,105.95706142575568,528.5015556513633,211.30566311978373,136.02761092542323,551.7450958997404,210.68225775723374,82.48725117092818,621.0801238754552,182.83278129832252,43.88373884695238,438.56452654454847,241.67947827731882,143.65781629191565,435.017997875167,249.24537317746444,85.60639750889777,434.38799336078705,158.329087978463,140.03631614053847,477.7491807007757,147.99375465002788,77.88751744010506,534.7208035889657,95.44275636826706,41.95310808501108,413.4295841425419,243.34984219772753,136.26026371427815,402.2552736928514,251.05352019874567,83.5379135661151,353.92693693741955,194.19499868198636,146.5542184945607,320.9126860833237,166.25336885280535,55.217554662482144,231.61713703798688,98.30517261063653,42.59921147132536,419.8999370367315,287.86562523079476,130.97592395295732,401.272559237488,273.08777670313157,90.06406061286044,344.48441245203827,348.26027183176484,147.50468072630633,314.573806972793,337.99396691130255,66.7068745256345,234.09723991468792,381.57588836090963,39.91405864134802,436.4224508677387,292.240609627524,131.7410532054331,429.2017238035927,278.111978730739,84.18552991206303,431.0840384459428,360.9399524485493,146.34546066738048,479.5238016667745,355.48267777235606,78.08210602474898,535.1759589092933,426.39188324233146,38.78850497730069,481.0530228415611,301.94738987789356,149.16365584123758,462.2315814683865,270.30851945277277,111.54632767798162,525.9120016138461,308.20286649456625,176.32235390692068,549.5692008135725,273.150788734907,110.18027675083306,617.8953842461664,242.0111552832077,91.9189155983865,567.5772396372835,245.3617094354703,202.31234469243964,570.3904709972821,295.49788725145095,201.36237830439651
11314,515.9042642339824,317.96962586323343,182.12976168572087,445.4503642692575,349.62110550324473,260.6501544096318,247.24376498310008,397.86766031804063,168.41330563205298,,313.3184221195477,,455.72513347774895,328.66228754499116,126.88423084476653,521.8271956246315,264.6364284222509,151.4955187568662,539.7360393264612,259.0520216362156,90.67614355228034,587.1581776636707,202.67678699226371,44.793615778213734,,,150.0269548107451,423.7029692020378,341.54285307933105,121.09159782809024,409.3890162572417,253.8283653805554,163.44060513055092,384.82059910669574,285.6615441517454,77.88751744010506,318.032637916569,256.6753026315397,40.13335422248838,405.7510571131597,342.659140415062,157.18743313328923,389.29571851702656,346.5527976008382,134.4910217167503,299.56318776895165,332.1222649673982,140.18507997573124,256.26073259224285,379.57643006267426,83.4237395315838,177.25818148977106,397.20550837562723,45.328842265109415,407.08892773420723,366.00139765068866,155.71619710011623,389.81504603145453,374.78830588458095,127.34070910663124,299.53892684265315,426.35557560743996,161.4994892906551,246.68996032672612,400.0064847048691,82.49259385378497,159.86650890402834,417.54314868117785,46.870587903956135,443.3577698137032,381.53863525025974,161.25708838939659,424.4961227848463,367.41000435347473,120.26823789663271,402.96019683381985,462.640481629998,171.68270406914002,385.6279679749689,427.4171984128932,83.71933102468988,320.48919226910067,476.00189747718446,39.05299768583646,480.52621360501854,391.2454155006293,174.5008992429971,457.5198686171789,359.6065450755085,125.72382810730073,524.1842489579535,373.93613535574696,141.6759788318131,539.9751004119222,362.44881435764273,82.50874103350071,589.1585274319546,384.6399462084105,37.7429903215082,576.3151545031217,276.36796833225344,199.45557927653272,582.6136521721409,319.0626440130063,185.54806949528214
13808,489.17646863417275,318.63286326024354,174.185391226433,418.4435024268035,338.3765959864072,218.24172548379357,241.30947283635433,386.6231508012031,52.93825050919543,,310.57944611260143,,451.73878295709125,315.1496357588494,92.7678562728488,493.00562403468496,262.2724336717595,147.5284984578061,517.9359183313652,258.3531234044142,89.08933543265675,570.4707788232433,214.1885965641883,46.38042389783777,,,104.00951934164664,419.47166343168783,324.7480218335272,88.562031375797,409.74151444583356,270.33546450854953,155.19861743829938,436.7129871713232,251.10568337324912,74.71390120085675,446.3109008166196,166.06119239048326,40.9267582823004,400.4079336521573,323.6441804776716,110.37659360437897,384.2692553420054,335.8633202568974,86.09337406821578,331.8623529149115,282.5805355206928,140.18507997573124,274.52926996251415,277.861676363685,64.38204209609489,184.39219123715358,267.73914603180606,40.5684179062373,397.0367883933984,362.6953860764163,104.20824614042365,385.43685043699077,353.90419172320026,77.27742616307202,330.51007818021753,434.9573109470151,131.66155857296303,267.34801651756527,452.8369942958782,59.08343580788639,177.1693000304415,516.8705747929253,39.64171163875126,425.5990999080941,356.8790750431808,121.22622222454132,415.70464176697766,354.464388134659,80.23737173177743,405.5968626428708,427.58047828546546,170.17631833450787,431.18511346763637,450.7618585029463,91.84406539761349,440.6601224014705,524.8631580969109,34.33623858201904,484.1942533417106,335.84303079508084,148.11411989717917,449.82946281611765,346.1261937769643,84.89036860014913,495.4040339180888,371.63499296573707,139.3669997548846,521.270447860642,370.20895998531387,76.98938858738701,574.4811160630593,389.60528960894794,34.63141790228342,550.7914814490734,270.7938144886766,209.76983205408965,568.9325499532082,325.96327265060336,167.18722357242737
9790,505.11075992301113,273.87290826435856,178.9162621275183,419.75204446272465,256.15643872412625,230.9819726881223,255.12289498377308,244.26650551657315,54.888652662851705,488.94585282811397,236.10967552612635,146.1414156225128,490.13103589301056,248.43025184818066,99.77164013168795,575.4807925989683,234.95084869643813,95.82038189055447,628.6063252042534,252.34510178755966,76.25801779619496,699.2517386300726,221.09788607367727,76.39292549122638,,,120.53415191823069,429.81775497660544,242.52786457124625,93.97900711501234,427.98919046720425,152.60709170521977,144.74751198127387,473.95688749477534,149.60963767439887,75.37045258119974,528.7255401154707,90.38825689920338,39.996501543019804,412.22542039823384,238.0218098114342,115.79356934359453,394.499933968458,245.13762948472527,88.33673356818281,343.3996648856585,189.58670247921634,150.36248007381892,321.612803120717,165.58863403312193,53.13753257925737,212.4618402257037,93.09219129537462,41.149770613471674,410.09624284527797,288.9193265524568,145.0849375386063,395.3913585000932,268.84885662428906,87.0937552143873,346.01502257562663,349.6935923526444,150.14589572107852,314.29285851180987,333.5868408265035,65.28809481886825,227.63243525142497,383.4171351071311,35.011360528732865,429.69343759058,284.6655168868974,136.09888933232335,428.8052181908622,267.17162865222826,87.88669875889266,430.32979176148217,362.9787014706859,143.1536129744223,473.26808913041407,349.81160010746726,77.8233721827282,529.7801034443853,427.78809303933497,37.651561560734166,487.84153509024793,289.6383492958637,169.48779307756138,485.66337241708175,263.39877629266834,102.6523717401979,565.2831227960335,266.0808654907671,102.95395228993215,625.9840821925266,252.76776747668782,73.57392095938232,704.7324565772695,264.04289641420337,87.9577064497079,569.0896713015213,245.40982618230692,198.52532253725212,567.297259156791,296.05822545001354,193.61723480927637
9382,505.4631715545684,227.7991493462789,172.00569875464134,432.73744734869814,239.28967444887007,239.350245607814,250.42647057120652,257.75542238822413,89.22658744603692,,217.42479446805487,,466.287426621355,221.26082580363823,120.6193097187479,514.8927289974893,170.20700914038161,172.35791098262825,522.9330656363161,161.54158834448515,101.74650900867346,567.387833516545,116.35547729568611,46.191557198690134,,,125.91241608723158,426.3917119606917,229.53629363389314,110.18585507665443,421.7686731956726,158.99148745738182,167.14212211014,427.46494324426595,138.55566340599728,88.48341945922994,419.0938230023226,61.89591261023804,46.921706253826414,414.0301041901503,221.15504553617802,133.5473578470428,398.62502857308334,228.2708652094691,106.09052207163063,342.5731444509026,168.77990242613953,147.23257126288672,306.1944882264894,171.3770754803337,73.21173189541423,224.0209786792252,114.14827138164094,44.20308748723596,414.6660409962438,261.14386158030925,125.90233621294112,393.4496729137377,251.98209234903288,94.92644579041611,341.6373948008822,334.83960501485467,181.8156085633079,299.9840918637431,350.434090253812,79.47732466588386,220.93700026050604,402.63375002084183,34.89837701602815,435.3001423885214,267.79875261164125,141.54787768173213,428.8499511266902,250.3048643769721,100.48679378816158,416.89464411236986,326.73597050591445,175.617893225525,426.00829587237064,341.98695362065143,95.19087166523722,422.5237619378221,419.96344655251914,39.12771286577615,498.1690587810581,243.7076349863347,145.53778729865607,460.54711402244664,252.99066758058393,111.27962972510005,516.1697190300687,278.9239168061008,150.71256592329837,525.8376642427531,281.11159214363374,85.37944857977789,573.7621318240652,311.76268777066457,35.7891267253199,563.1025079328933,188.43953548719446,213.95870022799113,580.3285242427066,240.74472150030783,186.30811341748816
4286,500.3722997528896,322.85877070204776,179.55239019746386,417.3297075528082,331.50676583773316,230.4877392482515,249.36132197399158,348.7834428843596,52.71427662755952,,,146.22361336019094,464.01738080419256,325.61751232728614,108.65004025077815,546.0573665355889,300.2320489993904,140.4746939617214,576.1213512989676,319.26952828460753,96.14970275764381,656.1773299232789,316.222871775597,89.18478297682759,,,,423.75633634548444,321.7533850227562,103.87844008464208,414.6805830028938,244.83303427829537,161.62512579445,455.8907742137979,258.593312909549,87.70893520147274,499.04779139161997,192.3662714067981,39.76443957375773,410.2091005604599,313.3721369250411,113.01240668123228,394.20948949702915,328.81145284742604,93.45975766904121,338.15853037553177,255.66111528336933,163.84729788421646,303.50950522860654,238.09198859739877,74.02423297346013,239.03434936905882,183.18156434159675,48.15062201021556,410.4254551862455,353.36095296917233,123.95759448495477,391.4338758485847,344.19918373789596,94.0435350542878,340.8786981408933,424.1587216001042,140.86483039972063,301.7690619344422,426.1517826450106,64.53057079269722,220.02769307641177,468.57402078379505,39.45464136064194,432.21529099142975,360.01584400050433,144.46444382803452,424.9096024145447,351.79547513739794,93.78909428709646,411.80436889613236,438.0796955986259,157.55787977757092,452.9393264648571,451.01229887047225,84.99707556512935,495.4790115699105,512.1805379413822,35.92610996375377,486.4130167990436,335.42153214083123,165.26306581267022,461.5723431312545,345.207758969447,107.73852983928637,538.6322309942734,356.4748757525956,94.8239204728921,576.3945979428194,317.1085091700851,63.82333853278108,656.8990527712583,305.59447402530714,36.08362042234028,563.8353288239234,288.204540391557,212.344683487549,566.515050123342,341.012920639037,202.42172189116891
1107,506.49828686982465,303.8336364184049,199.60363273225863,427.65495427639826,272.05322120134883,269.84886359316334,250.64876247054175,220.53252515552958,143.62356894111008,,,189.35518998415046,452.39349544413193,266.1639676909018,135.46140875427045,514.8913811003274,240.77850436300605,141.2747032178902,537.360580964147,231.87281766912247,83.93448662523542,578.9840057658533,206.23381419828593,54.2631903289855,444.6690257914927,250.13811858480994,172.6258238861185,423.2982233366528,255.195533516747,145.59086817638672,370.5192364844236,165.706024464488,136.63757287211047,351.62599192543496,152.14204590487634,94.65222425396087,297.77314728723337,87.55445983357731,70.12367940778586,402.5248950109332,253.91859228865678,175.64184928675672,383.3559991873408,246.28560038336173,147.63777424746786,303.3834243848502,184.52301537775838,175.76818432715345,264.09012860770497,202.59178226292897,105.0930470735957,155.8637368856472,197.932633262766,45.86944560330858,402.28298728555365,281.5870479842067,169.51203885164378,385.00668263814623,268.7291706483559,134.1387178334088,302.79676138083147,298.4046799468945,145.47481285964935,273.1215107789485,251.93635780699174,67.32079939010329,166.44024298103434,201.72099312575335,31.32634678291194,428.35241512413415,306.46365187511856,167.27196491319006,411.024666756508,283.6377040978912,131.1546462724334,372.97090780434985,310.24815102761465,172.1765084813744,353.7339642356276,239.40230392910757,89.60705802505814,,,35.07683083611448,,,179.88169451647371,451.55883376595006,300.02306504579497,131.45592785570324,512.7962303664561,376.09454548260237,134.00922632075174,536.9285171077977,403.9106843392062,71.16295178649384,576.0173964923802,464.92997365081715,33.41458743217832,574.1609016102084,299.5007138724701,225.67414093500247,565.0911503198737,346.3637396563115,211.58108900740433
